,Staircase_name,Before_Response,Same_Response,After_Response,participant_id
4858,400_1,8,5.0,2.0,1215
4859,400_2,6,7.0,2.0,1215
4860,100_1,2,7.0,6.0,1216
4861,100_2,3,8.0,4.0,1216
4862,400_1,3,3.0,9.0,1216
4863,400_2,0,5.0,10.0,1216
4864,100_1,3,9.0,3.0,1217
4865,100_2,6,8.0,1.0,1217
4866,400_1,4,3.0,8.0,1217
4867,400_2,7,2.0,6.0,1217
4868,100_1,4,5.0,6.0,1218
4869,100_2,7,4.0,4.0,1218
4870,400_1,6,5.0,4.0,1218
4871,400_2,4,3.0,8.0,1218
4872,100_1,7,7.0,1.0,1219
4873,100_2,9,5.0,1.0,1219
4874,400_1,2,6.0,7.0,1219
4875,400_2,4,6.0,5.0,1219
4876,100_1,9,0.0,6.0,1220
4877,100_2,9,0.0,6.0,1220
4878,400_1,3,12.0,0.0,1220
4879,400_2,7,8.0,0.0,1220
4880,100_1,14,0.0,1.0,1221
4881,100_2,13,1.0,1.0,1221
4882,400_1,2,1.0,12.0,1221
4883,400_2,3,0.0,12.0,1221
4884,100_1,11,3.0,1.0,1222
4885,100_2,13,2.0,0.0,1222
4886,400_1,2,2.0,11.0,1222
4887,400_2,5,0.0,10.0,1222
4888,100_1,5,4.0,6.0,1223
4889,100_2,5,4.0,6.0,1223
4890,400_1,9,1.0,5.0,1223
4891,400_2,3,9.0,3.0,1223
4892,100_1,2,6.0,7.0,1224
4893,100_2,5,9.0,1.0,1224
4894,400_1,4,5.0,6.0,1224
4895,400_2,2,5.0,8.0,1224
4896,100_1,3,7.0,5.0,1225
4897,100_2,10,4.0,1.0,1225
4898,400_1,4,1.0,10.0,1225
4899,400_2,3,2.0,10.0,1225
4900,100_1,3,7.0,5.0,1226
4901,100_2,4,7.0,4.0,1226
4902,400_1,7,4.0,4.0,1226
4903,400_2,6,1.0,8.0,1226
4904,100_1,13,2.0,0.0,1227
4905,100_2,13,2.0,0.0,1227
4906,400_1,5,0.0,10.0,1227
4907,400_2,5,0.0,10.0,1227
4908,100_1,6,6.0,3.0,1228
4909,100_2,6,5.0,4.0,1228
4910,400_1,3,1.0,11.0,1228
4911,400_2,0,4.0,11.0,1228
4912,100_1,3,9.0,3.0,1229
4913,100_2,3,10.0,2.0,1229
4914,400_1,7,3.0,5.0,1229
4915,400_2,12,0.0,3.0,1229
4916,100_1,7,8.0,0.0,1230
4917,100_2,7,8.0,0.0,1230
4918,400_1,11,0.0,4.0,1230
4919,400_2,11,0.0,4.0,1230
4920,100_1,7,1.0,7.0,1231
4921,100_2,5,2.0,8.0,1231
4922,400_1,4,9.0,2.0,1231
4923,400_2,7,5.0,3.0,1231
4924,100_1,4,5.0,6.0,1232
4925,100_2,7,3.0,5.0,1232
4926,400_1,4,4.0,7.0,1232
4927,400_2,5,5.0,5.0,1232
4928,100_1,12,2.0,1.0,1233
4929,100_2,13,2.0,0.0,1233
4930,400_1,2,2.0,11.0,1233
4931,400_2,2,2.0,11.0,1233
4932,100_1,9,3.0,3.0,1234
4933,100_2,8,3.0,4.0,1234
4934,400_1,3,1.0,11.0,1234
4935,400_2,3,2.0,10.0,1234
4936,100_1,9,0.0,6.0,1235
4937,100_2,4,0.0,11.0,1235
4938,400_1,6,8.0,1.0,1235
4939,400_2,3,12.0,0.0,1235
4940,100_1,3,12.0,,1236
4941,100_2,3,12.0,,1236
4942,400_1,15,0.0,,1236
4943,400_2,15,0.0,,1236
4944,100_1,4,9.0,2.0,1237
4945,100_2,6,3.0,6.0,1237
4946,400_1,7,5.0,3.0,1237
4947,400_2,4,3.0,8.0,1237
4948,100_1,4,8.0,3.0,1238
4949,100_2,2,11.0,2.0,1238
4950,400_1,5,3.0,7.0,1238
4951,400_2,5,5.0,5.0,1238
4952,100_1,6,0.0,9.0,1239
4953,100_2,8,0.0,7.0,1239
4954,400_1,6,9.0,0.0,1239
4955,400_2,9,6.0,0.0,1239
4956,100_1,5,0.0,10.0,1240
4957,100_2,3,3.0,9.0,1240
4958,400_1,7,6.0,2.0,1240
4959,400_2,6,7.0,2.0,1240
4960,100_1,4,7.0,4.0,1241
4961,100_2,3,11.0,1.0,1241
4962,400_1,2,9.0,4.0,1241
4963,400_2,9,2.0,4.0,1241
4964,100_1,7,8.0,0.0,1242
4965,100_2,7,8.0,0.0,1242
4966,400_1,11,0.0,4.0,1242
4967,400_2,11,0.0,4.0,1242
4968,100_1,6,6.0,3.0,1243
4969,100_2,4,7.0,4.0,1243
4970,400_1,7,3.0,5.0,1243
4971,400_2,10,2.0,3.0,1243
4972,100_1,11,2.0,2.0,1244
4973,100_2,11,2.0,2.0,1244
4974,400_1,4,2.0,9.0,1244
4975,400_2,3,2.0,10.0,1244
4976,100_1,10,4.0,1.0,1245
4977,100_2,6,1.0,8.0,1245
4978,400_1,4,6.0,5.0,1245
4979,400_2,5,6.0,4.0,1245
4980,100_1,12,1.0,2.0,1246
4981,100_2,14,1.0,0.0,1246
4982,400_1,3,1.0,11.0,1246
4983,400_2,3,1.0,11.0,1246
4984,100_1,8,1.0,6.0,1247
4985,100_2,10,3.0,2.0,1247
4986,400_1,5,6.0,4.0,1247
4987,400_2,7,5.0,3.0,1247
4988,100_1,2,11.0,2.0,1248
4989,100_2,1,11.0,3.0,1248
4990,400_1,5,4.0,6.0,1248
4991,400_2,14,0.0,1.0,1248
4992,100_1,3,12.0,0.0,1249
4993,100_2,2,8.0,5.0,1249
4994,400_1,8,4.0,3.0,1249
4995,400_2,4,6.0,5.0,1249
4996,100_1,5,6.0,4.0,1250
4997,100_2,7,2.0,6.0,1250
4998,400_1,7,3.0,5.0,1250
4999,400_2,5,5.0,5.0,1250
5000,100_1,6,8.0,1.0,1251
5001,100_2,3,10.0,2.0,1251
5002,400_1,9,1.0,5.0,1251
5003,400_2,8,1.0,6.0,1251
5004,100_1,6,7.0,2.0,1252
5005,100_2,8,2.0,5.0,1252
5006,400_1,6,6.0,3.0,1252
5007,400_2,3,11.0,1.0,1252
5008,100_1,5,8.0,2.0,1253
5009,100_2,2,12.0,1.0,1253
5010,400_1,7,2.0,6.0,1253
5011,400_2,7,3.0,5.0,1253
5012,100_1,15,,0.0,1254
5013,100_2,15,,0.0,1254
5014,400_1,3,,12.0,1254
5015,400_2,3,,12.0,1254
5016,100_1,3,9.0,3.0,1255
5017,100_2,4,6.0,5.0,1255
5018,400_1,4,3.0,8.0,1255
5019,400_2,7,1.0,7.0,1255
5020,100_1,4,4.0,7.0,1256
5021,100_2,6,4.0,5.0,1256
5022,400_1,7,4.0,4.0,1256
5023,400_2,5,7.0,3.0,1256
5024,100_1,8,2.0,5.0,1257
5025,100_2,5,7.0,3.0,1257
5026,400_1,6,2.0,7.0,1257
5027,400_2,5,5.0,5.0,1257
5028,100_1,5,6.0,4.0,1258
5029,100_2,7,7.0,1.0,1258
5030,400_1,7,3.0,5.0,1258
5031,400_2,3,10.0,2.0,1258
5032,100_1,4,6.0,5.0,1259
5033,100_2,2,7.0,6.0,1259
5034,400_1,3,7.0,5.0,1259
5035,400_2,5,5.0,5.0,1259
5036,100_1,7,7.0,1.0,1260
5037,100_2,3,6.0,6.0,1260
5038,400_1,5,4.0,6.0,1260
5039,400_2,8,6.0,1.0,1260
5040,100_1,7,4.0,4.0,1261
5041,100_2,10,3.0,2.0,1261
5042,400_1,3,2.0,10.0,1261
5043,400_2,4,1.0,10.0,1261
5044,100_1,3,2.0,10.0,1262
5045,100_2,3,4.0,8.0,1262
5046,400_1,8,7.0,0.0,1262
5047,400_2,8,5.0,2.0,1262
5048,100_1,5,8.0,2.0,1263
5049,100_2,3,6.0,6.0,1263
5050,400_1,5,6.0,4.0,1263
5051,400_2,6,6.0,3.0,1263
5052,100_1,4,8.0,3.0,1264
5053,100_2,4,6.0,5.0,1264
5054,400_1,4,3.0,8.0,1264
5055,400_2,4,3.0,8.0,1264
5056,100_1,3,7.0,5.0,1265
5057,100_2,5,5.0,5.0,1265
5058,400_1,3,4.0,8.0,1265
5059,400_2,7,1.0,7.0,1265
5060,100_1,5,5.0,5.0,1266
5061,100_2,8,4.0,3.0,1266
5062,400_1,5,5.0,5.0,1266
5063,400_2,5,5.0,5.0,1266
5064,100_1,3,9.0,3.0,1267
5065,100_2,2,9.0,4.0,1267
5066,400_1,6,3.0,6.0,1267
5067,400_2,6,2.0,7.0,1267
5068,100_1,2,3.0,10.0,1268
5069,100_2,5,2.0,8.0,1268
5070,400_1,3,6.0,6.0,1268
5071,400_2,5,7.0,3.0,1268
5072,100_1,13,2.0,0.0,1269
5073,100_2,13,2.0,0.0,1269
5074,400_1,5,0.0,10.0,1269
5075,400_2,5,0.0,10.0,1269
5076,100_1,1,12.0,2.0,1270
5077,100_2,1,13.0,1.0,1270
5078,400_1,15,0.0,0.0,1270
5079,400_2,11,2.0,2.0,1270
5080,100_1,5,1.0,9.0,1271
5081,100_2,3,3.0,9.0,1271
5082,400_1,8,4.0,3.0,1271
5083,400_2,6,2.0,7.0,1271
5084,100_1,7,8.0,0.0,1272
5085,100_2,7,8.0,0.0,1272
5086,400_1,11,0.0,4.0,1272
5087,400_2,11,0.0,4.0,1272
5088,100_1,10,5.0,0.0,1273
5089,100_2,10,4.0,1.0,1273
5090,400_1,6,0.0,9.0,1273
5091,400_2,5,1.0,9.0,1273
5092,100_1,4,8.0,3.0,1274
5093,100_2,9,6.0,0.0,1274
5094,400_1,3,3.0,9.0,1274
5095,400_2,6,3.0,6.0,1274
5096,100_1,3,10.0,2.0,1275
5097,100_2,7,6.0,2.0,1275
5098,400_1,5,4.0,6.0,1275
5099,400_2,4,5.0,6.0,1275
5100,100_1,3,5.0,7.0,1276
5101,100_2,3,5.0,7.0,1276
5102,400_1,6,6.0,3.0,1276
5103,400_2,7,7.0,1.0,1276
5104,100_1,8,0.0,7.0,1277
5105,100_2,7,0.0,8.0,1277
5106,400_1,7,8.0,0.0,1277
5107,400_2,8,7.0,0.0,1277
5108,100_1,5,10.0,0.0,1278
5109,100_2,4,10.0,1.0,1278
5110,400_1,8,3.0,4.0,1278
5111,400_2,12,1.0,2.0,1278
5112,100_1,8,1.0,6.0,1279
5113,100_2,8,1.0,6.0,1279
5114,400_1,4,8.0,3.0,1279
5115,400_2,10,5.0,0.0,1279
5116,100_1,7,3.0,5.0,1280
5117,100_2,4,5.0,6.0,1280
5118,400_1,6,2.0,7.0,1280
5119,400_2,4,4.0,7.0,1280
5120,100_1,7,3.0,5.0,1281
5121,100_2,5,6.0,4.0,1281
5122,400_1,4,4.0,7.0,1281
5123,400_2,5,4.0,6.0,1281
5124,100_1,11,4.0,0.0,1282
5125,100_2,11,4.0,0.0,1282
5126,400_1,7,0.0,8.0,1282
5127,400_2,7,0.0,8.0,1282
5128,100_1,9,0.0,6.0,1283
5129,100_2,6,0.0,9.0,1283
5130,400_1,9,6.0,0.0,1283
5131,400_2,5,10.0,0.0,1283
5132,100_1,5,10.0,0.0,1284
5133,100_2,5,10.0,0.0,1284
5134,400_1,13,0.0,2.0,1284
5135,400_2,13,0.0,2.0,1284
5136,100_1,8,2.0,5.0,1285
5137,100_2,5,5.0,5.0,1285
5138,400_1,5,8.0,2.0,1285
5139,400_2,4,2.0,9.0,1285
5140,100_1,13,2.0,0.0,1286
5141,100_2,13,2.0,0.0,1286
5142,400_1,5,0.0,10.0,1286
5143,400_2,5,0.0,10.0,1286
5144,100_1,4,6.0,5.0,1287
5145,100_2,4,7.0,4.0,1287
5146,400_1,4,5.0,6.0,1287
5147,400_2,3,6.0,6.0,1287
5148,100_1,3,9.0,3.0,1288
5149,100_2,3,6.0,6.0,1288
5150,400_1,5,6.0,4.0,1288
5151,400_2,2,4.0,9.0,1288
5152,100_1,3,10.0,2.0,1289
5153,100_2,1,11.0,3.0,1289
5154,400_1,6,4.0,5.0,1289
5155,400_2,4,7.0,4.0,1289
5156,100_1,6,6.0,3.0,1290
5157,100_2,3,7.0,5.0,1290
5158,400_1,5,0.0,10.0,1290
5159,400_2,4,2.0,9.0,1290
5160,100_1,7,6.0,2.0,1291
5161,100_2,6,7.0,2.0,1291
5162,400_1,3,3.0,9.0,1291
5163,400_2,3,2.0,10.0,1291
5164,100_1,6,2.0,7.0,1292
5165,100_2,7,2.0,6.0,1292
5166,400_1,9,4.0,2.0,1292
5167,400_2,4,6.0,5.0,1292
5168,100_1,4,8.0,3.0,1293
5169,100_2,4,5.0,6.0,1293
5170,400_1,3,6.0,6.0,1293
5171,400_2,2,1.0,12.0,1293
5172,100_1,3,12.0,,1294
5173,100_2,3,12.0,,1294
5174,400_1,15,0.0,,1294
5175,400_2,15,0.0,,1294
5176,100_1,6,4.0,5.0,1295
5177,100_2,6,3.0,6.0,1295
5178,400_1,3,3.0,9.0,1295
5179,400_2,3,6.0,6.0,1295
5180,100_1,6,6.0,3.0,1296
5181,100_2,5,6.0,4.0,1296
5182,400_1,3,2.0,10.0,1296
5183,400_2,6,1.0,8.0,1296
5184,100_1,3,5.0,7.0,1297
5185,100_2,6,4.0,5.0,1297
5186,400_1,6,6.0,3.0,1297
5187,400_2,8,4.0,3.0,1297
5188,100_1,8,7.0,0.0,1298
5189,100_2,6,8.0,1.0,1298
5190,400_1,7,1.0,7.0,1298
5191,400_2,8,1.0,6.0,1298
5192,100_1,7,1.0,7.0,1299
5193,100_2,4,6.0,5.0,1299
5194,400_1,6,5.0,4.0,1299
5195,400_2,7,6.0,2.0,1299
5196,100_1,2,12.0,1.0,1300
5197,100_2,2,10.0,3.0,1300
5198,400_1,10,3.0,2.0,1300
5199,400_2,8,3.0,4.0,1300
5200,100_1,1,11.0,3.0,1301
5201,100_2,7,6.0,2.0,1301
5202,400_1,7,3.0,5.0,1301
5203,400_2,5,2.0,8.0,1301
5204,100_1,6,3.0,6.0,1302
5205,100_2,5,6.0,4.0,1302
5206,400_1,7,5.0,3.0,1302
5207,400_2,7,6.0,2.0,1302
5208,100_1,3,9.0,3.0,1303
5209,100_2,1,10.0,4.0,1303
5210,400_1,9,1.0,5.0,1303
5211,400_2,6,3.0,6.0,1303
5212,100_1,11,2.0,2.0,1304
5213,100_2,7,5.0,3.0,1304
5214,400_1,0,2.0,13.0,1304
5215,400_2,1,3.0,11.0,1304
5216,100_1,7,4.0,4.0,1305
5217,100_2,2,5.0,8.0,1305
5218,400_1,5,3.0,7.0,1305
5219,400_2,2,6.0,7.0,1305
5220,100_1,6,6.0,3.0,1306
5221,100_2,8,6.0,1.0,1306
5222,400_1,3,2.0,10.0,1306
5223,400_2,3,4.0,8.0,1306
5224,100_1,10,2.0,3.0,1307
5225,100_2,5,6.0,4.0,1307
5226,400_1,1,2.0,12.0,1307
5227,400_2,3,1.0,11.0,1307
5228,100_1,6,6.0,3.0,1308
5229,100_2,2,7.0,6.0,1308
5230,400_1,4,8.0,3.0,1308
5231,400_2,7,6.0,2.0,1308
5232,100_1,7,8.0,0.0,1309
5233,100_2,6,9.0,0.0,1309
5234,400_1,6,2.0,7.0,1309
5235,400_2,9,1.0,5.0,1309
5236,100_1,1,9.0,5.0,1310
5237,100_2,3,8.0,4.0,1310
5238,400_1,3,4.0,8.0,1310
5239,400_2,9,1.0,5.0,1310
5240,100_1,3,11.0,1.0,1311
5241,100_2,4,11.0,0.0,1311
5242,400_1,9,2.0,4.0,1311
5243,400_2,12,1.0,2.0,1311
5244,100_1,6,2.0,7.0,1312
5245,100_2,9,1.0,5.0,1312
5246,400_1,6,7.0,2.0,1312
5247,400_2,7,2.0,6.0,1312
5248,100_1,8,2.0,5.0,1313
5249,100_2,5,3.0,7.0,1313
5250,400_1,4,3.0,8.0,1313
5251,400_2,4,3.0,8.0,1313
5252,100_1,7,1.0,7.0,1314
5253,100_2,3,9.0,3.0,1314
5254,400_1,6,3.0,6.0,1314
5255,400_2,3,7.0,5.0,1314
5256,100_1,7,8.0,0.0,1315
5257,100_2,7,8.0,0.0,1315
5258,400_1,11,0.0,4.0,1315
5259,400_2,11,0.0,4.0,1315
5260,100_1,6,7.0,2.0,1316
5261,100_2,4,4.0,7.0,1316
5262,400_1,8,5.0,2.0,1316
5263,400_2,4,9.0,2.0,1316
5264,100_1,10,0.0,5.0,1317
5265,100_2,7,0.0,8.0,1317
5266,400_1,11,4.0,0.0,1317
5267,400_2,12,3.0,0.0,1317
5268,100_1,4,8.0,3.0,1318
5269,100_2,6,7.0,2.0,1318
5270,400_1,4,2.0,9.0,1318
5271,400_2,3,3.0,9.0,1318
5272,100_1,3,12.0,,1319
5273,100_2,3,12.0,,1319
5274,400_1,15,0.0,,1319
5275,400_2,15,0.0,,1319
5276,100_1,1,10.0,4.0,1320
5277,100_2,7,7.0,1.0,1320
5278,400_1,6,1.0,8.0,1320
5279,400_2,7,1.0,7.0,1320
5280,100_1,11,0.0,4.0,1321
5281,100_2,5,0.0,10.0,1321
5282,400_1,6,9.0,0.0,1321
5283,400_2,10,5.0,0.0,1321
5284,100_1,5,4.0,6.0,1322
5285,100_2,4,4.0,7.0,1322
5286,400_1,6,7.0,2.0,1322
5287,400_2,8,1.0,6.0,1322
5288,100_1,11,4.0,0.0,1323
5289,100_2,11,4.0,0.0,1323
5290,400_1,7,0.0,8.0,1323
5291,400_2,7,0.0,8.0,1323
5292,100_1,8,3.0,4.0,1324
5293,100_2,9,1.0,5.0,1324
5294,400_1,2,9.0,4.0,1324
5295,400_2,7,5.0,3.0,1324
5296,100_1,3,8.0,4.0,1325
5297,100_2,1,7.0,7.0,1325
5298,400_1,8,1.0,6.0,1325
5299,400_2,5,4.0,6.0,1325
5300,100_1,7,4.0,4.0,1326
5301,100_2,4,6.0,5.0,1326
5302,400_1,3,6.0,6.0,1326
5303,400_2,5,3.0,7.0,1326
5304,100_1,3,11.0,1.0,1327
5305,100_2,4,10.0,1.0,1327
5306,400_1,13,0.0,2.0,1327
5307,400_2,8,3.0,4.0,1327
5308,100_1,7,7.0,1.0,1328
5309,100_2,4,7.0,4.0,1328
5310,400_1,2,3.0,10.0,1328
5311,400_2,5,4.0,6.0,1328
5312,100_1,3,7.0,5.0,1329
5313,100_2,3,7.0,5.0,1329
5314,400_1,4,4.0,7.0,1329
5315,400_2,4,3.0,8.0,1329
5316,100_1,2,11.0,2.0,1330
5317,100_2,3,4.0,8.0,1330
5318,400_1,6,8.0,1.0,1330
5319,400_2,5,10.0,0.0,1330
5320,100_1,5,9.0,1.0,1331
5321,100_2,5,8.0,2.0,1331
5322,400_1,5,3.0,7.0,1331
5323,400_2,9,1.0,5.0,1331
5324,100_1,3,9.0,3.0,1332
5325,100_2,4,10.0,1.0,1332
5326,400_1,2,5.0,8.0,1332
5327,400_2,9,2.0,4.0,1332
5328,100_1,5,2.0,8.0,1333
5329,100_2,8,2.0,5.0,1333
5330,400_1,11,2.0,2.0,1333
5331,400_2,7,6.0,2.0,1333
5332,100_1,4,6.0,5.0,1334
5333,100_2,11,3.0,1.0,1334
5334,400_1,2,2.0,11.0,1334
5335,400_2,4,3.0,8.0,1334
5336,100_1,8,5.0,2.0,1335
5337,100_2,4,7.0,4.0,1335
5338,400_1,2,2.0,11.0,1335
5339,400_2,2,3.0,10.0,1335
5340,100_1,3,9.0,3.0,1336
5341,100_2,6,4.0,5.0,1336
5342,400_1,2,3.0,10.0,1336
5343,400_2,2,4.0,9.0,1336
5344,100_1,7,0.0,8.0,1337
5345,100_2,8,0.0,7.0,1337
5346,400_1,4,2.0,9.0,1337
5347,400_2,4,2.0,9.0,1337
5348,100_1,6,2.0,7.0,1338
5349,100_2,7,2.0,6.0,1338
5350,400_1,3,10.0,2.0,1338
5351,400_2,5,9.0,1.0,1338
5352,100_1,9,0.0,6.0,1339
5353,100_2,12,0.0,3.0,1339
5354,400_1,8,7.0,0.0,1339
5355,400_2,10,5.0,0.0,1339
5356,100_1,2,10.0,3.0,1340
5357,100_2,2,11.0,2.0,1340
5358,400_1,4,5.0,6.0,1340
5359,400_2,7,3.0,5.0,1340
5360,100_1,4,2.0,9.0,1341
5361,100_2,3,8.0,4.0,1341
5362,400_1,3,2.0,10.0,1341
5363,400_2,5,4.0,6.0,1341
5364,100_1,6,1.0,8.0,1342
5365,100_2,4,10.0,1.0,1342
5366,400_1,8,7.0,0.0,1342
5367,400_2,7,8.0,0.0,1342
5368,100_1,5,5.0,5.0,1343
5369,100_2,4,7.0,4.0,1343
5370,400_1,8,3.0,4.0,1343
5371,400_2,5,8.0,2.0,1343
5372,100_1,5,6.0,4.0,1344
5373,100_2,9,3.0,3.0,1344
5374,400_1,4,0.0,11.0,1344
5375,400_2,3,1.0,11.0,1344
5376,100_1,3,11.0,1.0,1345
5377,100_2,6,8.0,1.0,1345
5378,400_1,9,2.0,4.0,1345
5379,400_2,7,2.0,6.0,1345
5380,100_1,6,2.0,7.0,1346
5381,100_2,6,4.0,5.0,1346
5382,400_1,4,9.0,2.0,1346
5383,400_2,8,5.0,2.0,1346
5384,100_1,5,5.0,5.0,1347
5385,100_2,6,4.0,5.0,1347
5386,400_1,8,2.0,5.0,1347
5387,400_2,3,3.0,9.0,1347
5388,100_1,5,6.0,4.0,1348
5389,100_2,6,4.0,5.0,1348
5390,400_1,9,4.0,2.0,1348
5391,400_2,7,4.0,4.0,1348
5392,100_1,3,2.0,10.0,1349
5393,100_2,5,7.0,3.0,1349
5394,400_1,5,7.0,3.0,1349
5395,400_2,7,4.0,4.0,1349
5396,100_1,4,7.0,4.0,1350
5397,100_2,3,8.0,4.0,1350
5398,400_1,7,5.0,3.0,1350
5399,400_2,4,4.0,7.0,1350
5400,100_1,4,8.0,3.0,1351
5401,100_2,9,5.0,1.0,1351
5402,400_1,5,1.0,9.0,1351
5403,400_2,6,0.0,9.0,1351
5404,100_1,6,1.0,8.0,1352
5405,100_2,5,7.0,3.0,1352
5406,400_1,4,10.0,1.0,1352
5407,400_2,7,4.0,4.0,1352
5408,100_1,8,2.0,5.0,1353
5409,100_2,5,2.0,8.0,1353
5410,400_1,7,7.0,1.0,1353
5411,400_2,8,6.0,1.0,1353
5412,100_1,7,6.0,2.0,1354
5413,100_2,9,4.0,2.0,1354
5414,400_1,5,1.0,9.0,1354
5415,400_2,4,1.0,10.0,1354
5416,100_1,6,7.0,2.0,1355
5417,100_2,5,8.0,2.0,1355
5418,400_1,4,6.0,5.0,1355
5419,400_2,8,3.0,4.0,1355
5420,100_1,4,10.0,1.0,1356
5421,100_2,1,11.0,3.0,1356
5422,400_1,11,1.0,3.0,1356
5423,400_2,13,0.0,2.0,1356
5424,100_1,11,4.0,0.0,1357
5425,100_2,11,4.0,0.0,1357
5426,400_1,7,0.0,8.0,1357
5427,400_2,7,0.0,8.0,1357
5428,100_1,5,8.0,2.0,1358
5429,100_2,5,6.0,4.0,1358
5430,400_1,6,2.0,7.0,1358
5431,400_2,6,1.0,8.0,1358
5432,100_1,6,4.0,5.0,1359
5433,100_2,9,3.0,3.0,1359
5434,400_1,4,2.0,9.0,1359
5435,400_2,4,5.0,6.0,1359
5436,100_1,10,2.0,3.0,1360
5437,100_2,5,7.0,3.0,1360
5438,400_1,10,3.0,2.0,1360
5439,400_2,5,8.0,2.0,1360
5440,100_1,5,9.0,1.0,1361
5441,100_2,5,9.0,1.0,1361
5442,400_1,11,0.0,4.0,1361
5443,400_2,10,0.0,5.0,1361
5444,100_1,7,8.0,0.0,1362
5445,100_2,7,8.0,0.0,1362
5446,400_1,11,0.0,4.0,1362
5447,400_2,11,0.0,4.0,1362
5448,100_1,5,4.0,6.0,1363
5449,100_2,1,12.0,2.0,1363
5450,400_1,9,2.0,4.0,1363
5451,400_2,8,3.0,4.0,1363
5452,100_1,1,12.0,2.0,1364
5453,100_2,3,11.0,1.0,1364
5454,400_1,8,4.0,3.0,1364
5455,400_2,7,4.0,4.0,1364
5456,100_1,6,0.0,9.0,1365
5457,100_2,8,0.0,7.0,1365
5458,400_1,7,8.0,0.0,1365
5459,400_2,7,8.0,0.0,1365
5460,100_1,4,9.0,2.0,1366
5461,100_2,8,6.0,1.0,1366
5462,400_1,8,1.0,6.0,1366
5463,400_2,2,4.0,9.0,1366
5464,100_1,6,7.0,2.0,1367
5465,100_2,5,4.0,6.0,1367
5466,400_1,7,4.0,4.0,1367
5467,400_2,5,2.0,8.0,1367
5468,100_1,3,10.0,2.0,1368
5469,100_2,4,10.0,1.0,1368
5470,400_1,6,4.0,5.0,1368
5471,400_2,6,3.0,6.0,1368
5472,100_1,11,4.0,0.0,1369
5473,100_2,11,4.0,0.0,1369
5474,400_1,6,1.0,8.0,1369
5475,400_2,7,0.0,8.0,1369
5476,100_1,2,10.0,3.0,1370
5477,100_2,2,12.0,1.0,1370
5478,400_1,10,3.0,2.0,1370
5479,400_2,13,1.0,1.0,1370
5480,100_1,2,8.0,5.0,1371
5481,100_2,1,8.0,6.0,1371
5482,400_1,3,5.0,7.0,1371
5483,400_2,2,4.0,9.0,1371
5484,100_1,9,3.0,3.0,1372
5485,100_2,9,3.0,3.0,1372
5486,400_1,1,5.0,9.0,1372
5487,400_2,1,4.0,10.0,1372
5488,100_1,1,13.0,1.0,1373
5489,100_2,3,12.0,0.0,1373
5490,400_1,13,1.0,1.0,1373
5491,400_2,14,0.0,1.0,1373
5492,100_1,4,7.0,4.0,1374
5493,100_2,6,8.0,1.0,1374
5494,400_1,6,0.0,9.0,1374
5495,400_2,5,2.0,8.0,1374
5496,100_1,2,6.0,7.0,1375
5497,100_2,4,5.0,6.0,1375
5498,400_1,5,5.0,5.0,1375
5499,400_2,4,6.0,5.0,1375
5500,100_1,10,0.0,5.0,1376
5501,100_2,9,0.0,6.0,1376
5502,400_1,7,8.0,0.0,1376
5503,400_2,6,9.0,0.0,1376
5504,100_1,8,4.0,3.0,1377
5505,100_2,4,7.0,4.0,1377
5506,400_1,2,4.0,9.0,1377
5507,400_2,6,2.0,7.0,1377
5508,100_1,5,5.0,5.0,1378
5509,100_2,2,5.0,8.0,1378
5510,400_1,6,4.0,5.0,1378
5511,400_2,4,8.0,3.0,1378
5512,100_1,5,5.0,5.0,1379
5513,100_2,3,8.0,4.0,1379
5514,400_1,10,2.0,3.0,1379
5515,400_2,6,4.0,5.0,1379
5516,100_1,4,7.0,4.0,1380
5517,100_2,7,6.0,2.0,1380
5518,400_1,4,3.0,8.0,1380
5519,400_2,6,1.0,8.0,1380
5520,100_1,12,2.0,1.0,1381
5521,100_2,13,2.0,0.0,1381
5522,400_1,4,1.0,10.0,1381
5523,400_2,5,0.0,10.0,1381
5524,100_1,4,6.0,5.0,1382
5525,100_2,3,10.0,2.0,1382
5526,400_1,5,6.0,4.0,1382
5527,400_2,2,7.0,6.0,1382
5528,100_1,7,4.0,4.0,1383
5529,100_2,6,4.0,5.0,1383
5530,400_1,5,5.0,5.0,1383
5531,400_2,6,2.0,7.0,1383
5532,100_1,9,5.0,1.0,1384
5533,100_2,9,5.0,1.0,1384
5534,400_1,5,1.0,9.0,1384
5535,400_2,4,2.0,9.0,1384
5536,100_1,15,,0.0,1385
5537,100_2,15,,0.0,1385
5538,400_1,3,,12.0,1385
5539,400_2,3,,12.0,1385
5540,100_1,5,2.0,8.0,1386
5541,100_2,6,2.0,7.0,1386
5542,400_1,7,7.0,1.0,1386
5543,400_2,6,8.0,1.0,1386
5544,100_1,7,0.0,8.0,1387
5545,100_2,5,0.0,10.0,1387
5546,400_1,9,6.0,0.0,1387
5547,400_2,10,5.0,0.0,1387
5548,100_1,2,7.0,6.0,1388
5549,100_2,2,9.0,4.0,1388
5550,400_1,12,1.0,2.0,1388
5551,400_2,6,4.0,5.0,1388
5552,100_1,5,7.0,3.0,1389
5553,100_2,6,6.0,3.0,1389
5554,400_1,7,4.0,4.0,1389
5555,400_2,4,5.0,6.0,1389
5556,100_1,3,12.0,,1390
5557,100_2,3,12.0,,1390
5558,400_1,15,0.0,,1390
5559,400_2,15,0.0,,1390
